feature,Fold_0_importance,Fold_1_importance,Fold_2_importance,Fold_3_importance,Fold_4_importance,Fold_5_importance,Fold_6_importance,Fold_7_importance,Fold_8_importance,Fold_9_importance,Fold_10_importance,Fold_11_importance,Fold_12_importance,Fold_13_importance,Fold_14_importance,mean_importance,std_importance,variance,cv
square_glszm_GrayLevelNonUniformity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
square_glszm_GrayLevelNonUniformityNormalized,0.0,0.011886339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007924226,0.003069039532958381,9.419003654861398e-06,3.8729833462074166
square_glszm_GrayLevelNonUniformityNormalized_lag_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001339914,0.0,0.0,0.0,0.0,0.0,8.93276e-05,0.0003459643071566777,1.196913018264e-07,3.8729833462074175
square_glszm_GrayLevelVariance,0.0,0.04130173,0.0060747936,0.00047662598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034532603,0.0,0.0034204273253333334,0.010621401410701631,0.0001128141679272546,3.1052849250836037
square_glszm_HighGrayLevelZoneEmphasis,0.0,0.0,0.00683681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004557873333333333,0.0017652567514122887,3.1161313984066667e-06,3.8729833462074175
square_glszm_HighGrayLevelZoneEmphasis_lag_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016375514,0.0,0.0,0.0,0.0,0.0,0.00010917009333333333,0.00042281395338390933,1.7877163917613065e-07,3.8729833462074166
square_glszm_LargeAreaHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
square_glszm_LargeAreaHighGrayLevelEmphasis_lag_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
square_glszm_SizeZoneNonUniformity,0.0,0.05116579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034110526666666667,0.013210950171036401,0.0001745292044216067,3.8729833462074175
square_glszm_ZoneEntropy,0.0,0.0,0.024241617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016161078,0.006259158595075907,3.91770663183126e-05,3.872983346207417
square_ngtdm_Busyness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017376231,0.0002537191,0.00016529564,0.00017181401,0.00015390731,0.00015722863,7.171513333333333e-05,9.360701349047446e-05,8.762272974605867e-09,1.3052616531490953
squareroot_firstorder_90Percentile,0.076205835,0.0,0.0,0.0,0.0,0.0,0.0,0.00944497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005710053666666667,0.019653182318111313,0.0003862475752289232,3.4418559728851315
squareroot_firstorder_Entropy,0.0,0.0,0.0,0.018196141,0.0947346,0.032680433,0.047929283,0.015947985,0.021070862,0.008235756,0.0,0.0,0.0,0.0038638057,0.0,0.016177257713333334,0.02608569937987585,0.0006804637121372553,1.6124920454457468
squareroot_firstorder_Entropy_lag_1,0.0,0.0,0.003686603,0.013461078,0.0,0.036645252,0.0,0.0014794435,0.0,0.013009761,0.0,0.0,0.0,0.0,0.0,0.0045521425,0.009993850862932155,9.987705507052978e-05,2.195416963096422
squareroot_firstorder_Mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
squareroot_firstorder_Mean_lag_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
squareroot_glcm_Autocorrelation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
squareroot_glcm_Autocorrelation_lag_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0023055552,0.0,0.0,0.0,0.0,0.0,0.0012776145,0.0,0.0,0.00023887798,0.0006596505162867946,4.3513880363743466e-07,2.7614538447068018
squareroot_glcm_ClusterShade,0.0,0.0,0.0,0.0,0.0,0.05783356,0.0,0.0,0.0,0.0025796231,0.0,0.007863523,0.0051031085,0.0,0.0,0.00489198764,0.014833067985073235,0.00022001990584980455,3.0321147714660284
squareroot_glcm_ClusterShade_lag_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
squareroot_gldm_DependenceEntropy,0.0,0.03918032,0.00054749724,0.0,0.0,0.0147474995,0.0,0.0018829261,0.003397409,0.00082053326,0.004201012,0.0012580121,0.0,0.0,0.0018256544,0.004524057573333334,0.010296340195249774,0.00010601462141631616,2.2759083031879745
squareroot_gldm_DependenceNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025897482,0.0,0.0,1.7264988000000002e-05,6.686701099647089e-05,4.471197159602158e-09,3.8729833462074157
squareroot_glrlm_GrayLevelNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004425976,0.0,0.0,0.0,0.0,0.0,0.0,0.00029506506666666666,0.001142782089247581,1.3059509035050664e-06,3.8729833462074166
squareroot_glrlm_GrayLevelVariance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
squareroot_glrlm_LongRunHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
squareroot_glrlm_LongRunLowGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
squareroot_glrlm_RunEntropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
squareroot_glszm_GrayLevelNonUniformity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020383438,0.0,0.011352618,0.0,0.0,0.0,0.0,0.0,0.0021157370666666665,0.005838427687832933,3.408723786605421e-05,2.759524224355226
squareroot_glszm_GrayLevelVariance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06329719,0.0,0.004219812666666667,0.01634326418211511,0.0002671022841264067,3.872983346207417
squareroot_glszm_HighGrayLevelZoneEmphasis,0.0,0.0021512853,0.0008926248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020292734,0.0005859738472820264,3.433653496984996e-07,2.887604239438739
squareroot_glszm_LargeAreaEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026401018,0.0009590596,0.0,0.00023994409333333335,0.0007084356665938627,5.018810937022905e-07,2.9525030466563513
squareroot_glszm_LargeAreaHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037896426,0.0,0.00025264284,0.0009784815118585451,9.574260690489843e-07,3.872983346207418
squareroot_glszm_LargeAreaLowGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
squareroot_glszm_SizeZoneNonUniformity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
squareroot_glszm_SizeZoneNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024707161,0.0,0.0,0.0,0.00016471440666666667,0.0006379361539004359,4.069625364532806e-07,3.8729833462074166
squareroot_glszm_SizeZoneNonUniformityNormalized_lag_1,0.0,0.0,0.0,0.0042040227,0.0,0.0,0.0063311965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007023479466666666,0.0018965846448461036,3.597033315066021e-06,2.7003490988295296
squareroot_glszm_SmallAreaHighGrayLevelEmphasis,0.0,0.03398986,0.0017757526,0.020879949,0.027347874,0.017158093,0.00077481626,0.0005799572,0.0006820599,0.0007107512,0.0016606263,0.0007434304,0.00063935487,0.0014170595,0.001854454,0.007347602548666666,0.011458019131426706,0.0001312862024161404,1.559422826089843
squareroot_ngtdm_Busyness,0.0,0.0,0.026685724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007003547,0.0,0.0023653377,0.0,0.014367788,0.0033614931133333333,0.00757680271415211,5.740793936918279e-05,2.2539991779542214
squareroot_ngtdm_Complexity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
wavelet-HH_firstorder_Skewness,0.0,0.0,0.0016724628,0.0,0.0,0.0,0.00093028066,0.0,0.00056575035,0.0,0.012138304,0.0061749453,0.0011166352,0.0004885198,0.00040313025,0.0015660018906666665,0.0033200001266829753,1.1022400841174972e-05,2.120048606882339
wavelet-HH_gldm_DependenceEntropy,0.013401948,0.0,0.0,0.0059021893,0.0,0.0,0.0,0.0014119585,0.0011176339,0.0,0.0,0.0,0.0,0.02770707,0.0,0.00330271998,0.007661373991180983,5.869665143274442e-05,2.319716487493736
wavelet-HH_gldm_DependenceEntropy_lag_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034314175,0.0,0.0,0.0,0.0,0.0,0.0,0.056732997,0.004010960966666667,0.01461186029155636,0.00021350646117996151,3.642982420669038
wavelet-HL_firstorder_Skewness,0.023643479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070528593,0.0020464225533333336,0.0062446505365287746,3.899566032336911e-05,3.051496146950257
wavelet-HL_gldm_DependenceEntropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
wavelet-HL_gldm_LargeDependenceHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005354135,0.0,0.0,0.0,0.0,0.00035694233333333333,0.0013824317125564168,1.9111174398816673e-06,3.8729833462074175
wavelet-HL_gldm_LargeDependenceHighGrayLevelEmphasis_lag_1,0.0,0.0,0.0,0.0,0.0,0.0,0.00042890964,0.0,0.0,0.0,0.0,0.0,0.0,0.006182166,0.0,0.000440738376,0.0015921545418002923,2.5349560849752985e-06,3.6124708636678653
wavelet-HL_gldm_LargeDependenceLowGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.011959984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48005e-05,0.0,0.0,0.0008003189666666667,0.0030872499047228815,9.53111197421144e-06,3.8575243537977064
wavelet-HL_glszm_SizeZoneNonUniformity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
wavelet-LH_firstorder_Kurtosis,0.011598958,0.003186274,0.0024039978,0.0013270484,0.000869525,0.0005300996,0.00195732,0.0004168289,0.00038755548,0.0020329396,0.0016640868,0.0,0.0016246749,0.0014354526,0.001039531,0.002031619472,0.002779916989390441,7.727938467901613e-06,1.3683256277583271
wavelet-LH_firstorder_Skewness,0.0,0.0,0.0,0.0064470368,0.0037754741,0.0005577167,0.00036871716,0.02626811,0.10375186,0.021412585,0.042427886,0.055455796,0.00017374738,0.021504648,0.016751476,0.019926336875999998,0.028824475790271628,0.0008308504045839552,1.4465516652480603
wavelet-LH_firstorder_Skewness_lag_1,0.0,0.0,0.0,0.0,0.0,0.0011640325,0.0011212107,0.0,0.00055501965,0.00034667758,0.00057825167,0.002312255,0.00021876284,0.0,0.0023126355,0.0005739230293333333,0.0008096092934307516,6.554672080094408e-07,1.4106583148809875
wavelet-LH_gldm_DependenceEntropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019415651,0.0,0.0,0.0,0.0,0.0009761131,0.0,0.00019451188,0.0005447770677476773,2.9678205354375743e-07,2.800739305731235
wavelet-LH_gldm_LargeDependenceLowGrayLevelEmphasis,0.0,0.0,0.0038071428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025380952,0.0009830000440688984,9.662890866394563e-07,3.8729833462074175
wavelet-LH_glszm_SizeZoneNonUniformity,0.0,0.0,0.0009237634,0.0,0.0,0.0,0.035725586,0.0,0.008690863,0.0,0.0,0.0,0.00046353435,0.0,0.0,0.0030535831166666667,0.009308411134502793,8.664651784893558e-05,3.048356890531928
wavelet-LL_firstorder_Entropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022120627,0.0,0.0,0.0,0.0047275955,0.00046264388000000006,0.0013102014622849232,1.7166278717735511e-06,2.83198701836264
wavelet-LL_glcm_ClusterShade,0.0,0.0060368096,0.015074933,0.0009963433,0.0,0.0,0.0,0.00039883828,0.0,0.0031170188,0.0,0.0,0.0,0.0,0.0,0.0017082628653333335,0.004060188445570248,1.648513021354215e-05,2.376793717153117
wavelet-LL_gldm_DependenceEntropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017477173,0.0,0.0011651448666666665,0.004512586664519061,2.0363438404795266e-05,3.8729833462074175
wavelet-LL_gldm_DependenceNonUniformityNormalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038050318,0.0,0.0,0.0,0.0,0.0002536687866666667,0.000982454986212642,9.652177999340825e-07,3.8729833462074166
wavelet-LL_gldm_DependenceNonUniformityNormalized_lag_1,0.0,0.0,0.0,0.0,0.0,0.0,0.017396849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011597899333333332,0.00449184709689901,2.0176690341920064e-05,3.872983346207417
wavelet-LL_glrlm_LongRunHighGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.021456214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014304142666666667,0.005539970632977495,3.0691274614253065e-05,3.872983346207417
wavelet-LL_glrlm_LongRunHighGrayLevelEmphasis_lag_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
wavelet-LL_glrlm_LongRunLowGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0048791296,0.00018143612,0.0,0.0,0.00019666736,0.0,0.0,0.0,0.0,0.0,0.0,0.00035048220533333334,0.0012545612814815392,1.5739240089926018e-06,3.579529181198694
wavelet-LL_glrlm_LongRunLowGrayLevelEmphasis_lag_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
wavelet-LL_glrlm_RunEntropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0063360143,0.0,0.0,0.0,0.015627032,0.0,0.0,0.0,0.0,0.0014642030866666665,0.004244246914132837,1.8013631868126112e-05,2.8986736558485773
wavelet-LL_glrlm_RunEntropy_lag_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070459485,0.009050915,0.024816709,0.011721706,0.007736587666666667,0.018711920751762354,0.0003501359782202346,2.418627120633979
wavelet-LL_glrlm_RunLengthNonUniformity,0.0,0.0,0.0,0.0,0.00790675,0.056595396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022200372,0.004448145546666667,0.014574180023647845,0.0002124067233616959,3.2764620381114513
wavelet-LL_glszm_GrayLevelNonUniformity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016872253,0.0,0.0,0.0,0.0,0.0,0.0,0.0011248168666666667,0.004356396992133208,1.8978194753067263e-05,3.8729833462074166
wavelet-LL_glszm_LargeAreaLowGrayLevelEmphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
wavelet-LL_glszm_SizeZoneNonUniformity,0.0,0.0,0.0,0.0,0.0,0.0,0.00020258962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3505974666666666e-05,5.2308414958299263e-05,2.736170275449626e-09,3.8729833462074166
wavelet-LL_ngtdm_Busyness,0.0,0.0,0.0,0.0018080837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012053891333333334,0.0004668452039099392,2.179444444137127e-07,3.872983346207417
